Assuming 9 as type relation
Loading files... 
  Starting train_nations.tsv
  Finished train_nations.tsv, still running: 0
Loaded 1592 facts in 46 ms using -3 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 4 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?h  boycottembargo  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.03	0.6	0.6	3	5	5	-1
?h  commonbloc0  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.03	0.5	0.5	3	6	6	-1
?a  militaryactions  ?h  ?h  pprotests  ?b   => ?a  embassy  ?b	0.04	0.363636364	0.363636364	4	11	11	-1
?a  militaryactions  ?h  ?h  reltreaties  ?b   => ?a  embassy  ?b	0.03	0.6	0.6	3	5	5	-1
?a  militaryactions  ?h  ?h  nonviolentbehavior  ?b   => ?a  embassy  ?b	0.04	0.444444444	0.444444444	4	9	9	-1
?a  militaryactions  ?h  ?h  relstudents  ?b   => ?a  embassy  ?b	0.02	0.333333333	0.333333333	2	6	6	-1
?a  militaryactions  ?h  ?h  releconomicaid  ?b   => ?a  embassy  ?b	0.03	0.428571429	0.428571429	3	7	7	-1
?a  militaryactions  ?h  ?h  negativecomm  ?b   => ?a  embassy  ?b	0.02	0.222222222	0.222222222	2	9	9	-1
?a  militaryactions  ?h  ?h  relexportbooks  ?b   => ?a  embassy  ?b	0.02	0.5	0.5	2	4	4	-1
?h  economicaid  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.02	0.333333333	0.333333333	2	6	6	-1
?a  militaryactions  ?h  ?h  violentactions  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  exportbooks  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?a  militaryactions  ?h  ?h  reltourism  ?b   => ?a  embassy  ?b	0.02	0.333333333	0.333333333	2	6	6	-1
?a  militaryactions  ?h  ?h  students  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?a  militaryactions  ?h  ?h  warning  ?b   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  militaryactions  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.01	0.2	0.2	1	5	5	-1
?h  dependent  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.01	0.333333333	0.333333333	1	3	3	-1
?a  militaryactions  ?h  ?h  unoffialacts  ?b   => ?a  embassy  ?b	0.02	0.666666667	0.666666667	2	3	3	-1
?a  militaryactions  ?h  ?h  relemigrants  ?b   => ?a  embassy  ?b	0.01	1	1	1	1	1	-1
?a  militaryactions  ?h  ?h  timesincewar  ?b   => ?a  embassy  ?b	0.01	0.142857143	0.142857143	1	7	7	-1
?h  relngo  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.2	0.555555556	0.555555556	20	36	36	-1
?h  independence  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.18	0.580645161	0.580645161	18	31	31	-1
?h  ngoorgs3  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.17	0.53125	0.53125	17	32	32	-1
?h  emigrants3  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  timesinceally  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.14	0.56	0.56	14	25	25	-1
?h  commonbloc1  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.14	0.424242424	0.424242424	14	33	33	-1
?h  reldiplomacy  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.14	0.583333333	0.583333333	14	24	24	-1
?h  intergovorgs3  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.12	0.444444444	0.444444444	12	27	27	-1
?h  treaties  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.12	0.461538462	0.461538462	12	26	26	-1
?h  negativebehavior  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.11	0.5	0.5	11	22	22	-1
?h  relintergovorgs  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.1	0.555555556	0.555555556	10	18	18	-1
?a  militaryactions  ?h  ?h  militaryalliance  ?b   => ?a  embassy  ?b	0.01	0.166666667	0.166666667	1	6	6	-1
?h  duration  ?b  ?a  militaryactions  ?h   => ?a  embassy  ?b	0.01	0.166666667	0.166666667	1	6	6	-1
?h  embassy  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.15	0.483870968	0.483870968	15	31	31	-1
?h  ngo  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.08	0.470588235	0.470588235	8	17	17	-1
?h  commonbloc2  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.09	0.428571429	0.428571429	9	21	21	-1
?h  accusation  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.09	0.5625	0.5625	9	16	16	-1
?h  commonbloc0  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.07	0.583333333	0.583333333	7	12	12	-1
?h  blockpositionindex  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.07	0.333333333	0.333333333	7	21	21	-1
?h  intergovorgs  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.07	0.466666667	0.466666667	7	15	15	-1
?h  tourism  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.07	0.7	0.7	7	10	10	-1
?h  pprotests  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.07	0.388888889	0.388888889	7	18	18	-1
?h  unweightedunvote  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.05	0.454545455	0.454545455	5	11	11	-1
?h  timesincewar  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.363636364	0.363636364	4	11	11	-1
?h  booktranslations  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.06	0.461538462	0.461538462	6	13	13	-1
?h  officialvisits  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.06	0.5	0.5	6	12	12	-1
?a  violentactions  ?h  ?h  weightedunvote  ?b   => ?a  embassy  ?b	0.04	0.333333333	0.333333333	4	12	12	-1
?h  releconomicaid  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.363636364	0.363636364	4	11	11	-1
?h  relbooktranslations  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.05	0.416666667	0.416666667	5	12	12	-1
?a  violentactions  ?h  ?h  warning  ?b   => ?a  embassy  ?b	0.04	0.666666667	0.666666667	4	6	6	-1
?h  relexports  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.444444444	0.444444444	4	9	9	-1
?h  militaryactions  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.5	0.5	4	8	8	-1
?h  boycottembargo  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.666666667	0.666666667	4	6	6	-1
?h  nonviolentbehavior  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.03	0.428571429	0.428571429	3	7	7	-1
?h  exports3  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.03	0.5	0.5	3	6	6	-1
?h  conferences  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.4	0.4	4	10	10	-1
?h  violentactions  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.04	0.571428571	0.571428571	4	7	7	-1
?h  eemigrants  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  tourism3  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.03	0.75	0.75	3	4	4	-1
?h  reltreaties  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.666666667	0.666666667	2	3	3	-1
?h  exportbooks  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  militaryalliance  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.25	0.25	2	8	8	-1
?h  aidenemy  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.666666667	0.666666667	2	3	3	-1
?h  duration  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  economicaid  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.25	0.25	2	8	8	-1
?h  reltourism  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  relexportbooks  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.02	0.5	0.5	2	4	4	-1
?h  students  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  relemigrants  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.01	1	1	1	1	1	-1
?a  economicaid  ?h  ?h  embassy  ?b   => ?a  embassy  ?b	0.23	0.575	0.575	23	40	40	-1
?a  economicaid  ?h  ?h  relintergovorgs  ?b   => ?a  embassy  ?b	0.23	0.575	0.575	23	40	40	-1
?h  commonbloc1  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.19	0.5	0.5	19	38	38	-1
?a  economicaid  ?h  ?h  relngo  ?b   => ?a  embassy  ?b	0.18	0.529411765	0.529411765	18	34	34	-1
?a  economicaid  ?h  ?h  reldiplomacy  ?b   => ?a  embassy  ?b	0.17	0.5	0.5	17	34	34	-1
?h  commonbloc2  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.16	0.666666667	0.666666667	16	24	24	-1
?h  conferences  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.15	0.576923077	0.576923077	15	26	26	-1
?a  economicaid  ?h  ?h  reltreaties  ?b   => ?a  embassy  ?b	0.14	0.636363636	0.636363636	14	22	22	-1
?a  economicaid  ?h  ?h  intergovorgs3  ?b   => ?a  embassy  ?b	0.13	0.52	0.52	13	25	25	-1
?a  economicaid  ?h  ?h  timesinceally  ?b   => ?a  embassy  ?b	0.13	0.619047619	0.619047619	13	21	21	-1
?a  economicaid  ?h  ?h  ngoorgs3  ?b   => ?a  embassy  ?b	0.13	0.52	0.52	13	25	25	-1
?h  negativecomm  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.01	0.111111111	0.111111111	1	9	9	-1
?h  relstudents  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.01	0.333333333	0.333333333	1	3	3	-1
?a  economicaid  ?h  ?h  independence  ?b   => ?a  embassy  ?b	0.09	0.529411765	0.529411765	9	17	17	-1
?a  economicaid  ?h  ?h  exports3  ?b   => ?a  embassy  ?b	0.09	0.6	0.6	9	15	15	-1
?h  emigrants3  ?b  ?a  violentactions  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?a  economicaid  ?h  ?h  unweightedunvote  ?b   => ?a  embassy  ?b	0.08	0.571428571	0.571428571	8	14	14	-1
?a  economicaid  ?h  ?h  intergovorgs  ?b   => ?a  embassy  ?b	0.11	0.47826087	0.47826087	11	23	23	-1
?a  economicaid  ?h  ?h  relexports  ?b   => ?a  embassy  ?b	0.1	0.666666667	0.666666667	10	15	15	-1
?h  accusation  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.06	0.545454545	0.545454545	6	11	11	-1
?a  economicaid  ?h  ?h  pprotests  ?b   => ?a  embassy  ?b	0.06	0.75	0.75	6	8	8	-1
?a  economicaid  ?h  ?h  negativebehavior  ?b   => ?a  embassy  ?b	0.05	0.454545455	0.454545455	5	11	11	-1
?a  economicaid  ?h  ?h  weightedunvote  ?b   => ?a  embassy  ?b	0.07	0.583333333	0.583333333	7	12	12	-1
?a  economicaid  ?h  ?h  ngo  ?b   => ?a  embassy  ?b	0.09	0.5625	0.5625	9	16	16	-1
?a  economicaid  ?h  ?h  students  ?b   => ?a  embassy  ?b	0.05	0.625	0.625	5	8	8	-1
?a  economicaid  ?h  ?h  relstudents  ?b   => ?a  embassy  ?b	0.05	0.625	0.625	5	8	8	-1
?h  blockpositionindex  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.07	0.5	0.5	7	14	14	-1
?a  economicaid  ?h  ?h  officialvisits  ?b   => ?a  embassy  ?b	0.05	0.625	0.625	5	8	8	-1
?a  economicaid  ?h  ?h  timesincewar  ?b   => ?a  embassy  ?b	0.04	0.571428571	0.571428571	4	7	7	-1
?h  duration  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.04	0.571428571	0.571428571	4	7	7	-1
?a  economicaid  ?h  ?h  violentactions  ?b   => ?a  embassy  ?b	0.03	0.6	0.6	3	5	5	-1
?a  economicaid  ?h  ?h  militaryactions  ?b   => ?a  embassy  ?b	0.03	1	1	3	3	3	-1
?a  economicaid  ?h  ?h  relbooktranslations  ?b   => ?a  embassy  ?b	0.05	0.555555556	0.555555556	5	9	9	-1
?a  economicaid  ?h  ?h  negativecomm  ?b   => ?a  embassy  ?b	0.04	0.666666667	0.666666667	4	6	6	-1
?a  economicaid  ?h  ?h  eemigrants  ?b   => ?a  embassy  ?b	0.02	0.666666667	0.666666667	2	3	3	-1
?a  economicaid  ?h  ?h  treaties  ?b   => ?a  embassy  ?b	0.03	0.375	0.375	3	8	8	-1
?h  commonbloc0  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.04	0.5	0.5	4	8	8	-1
?h  dependent  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?a  economicaid  ?h  ?h  militaryalliance  ?b   => ?a  embassy  ?b	0.02	0.5	0.5	2	4	4	-1
?a  economicaid  ?h  ?h  nonviolentbehavior  ?b   => ?a  embassy  ?b	0.03	0.375	0.375	3	8	8	-1
?a  economicaid  ?h  ?h  tourism  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?a  economicaid  ?h  ?h  reltourism  ?b   => ?a  embassy  ?b	0.02	1	1	2	2	2	-1
?h  booktranslations  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.02	0.285714286	0.285714286	2	7	7	-1
?a  economicaid  ?h  ?h  tourism3  ?b   => ?a  embassy  ?b	0.02	0.5	0.5	2	4	4	-1
?a  economicaid  ?h  ?h  lostterritory  ?b   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?a  economicaid  ?h  ?h  emigrants3  ?b   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?a  economicaid  ?h  ?h  relemigrants  ?b   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?a  economicaid  ?h  ?h  expeldiplomats  ?b   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  embassy  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.26	0.577777778	0.577777778	26	45	45	-1
?a  releconomicaid  ?h  ?h  relintergovorgs  ?b   => ?a  embassy  ?b	0.23	0.621621622	0.621621622	23	37	37	-1
?h  commonbloc1  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.21	0.525	0.525	21	40	40	-1
?h  conferences  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.2	0.571428571	0.571428571	20	35	35	-1
?a  releconomicaid  ?h  ?h  timesinceally  ?b   => ?a  embassy  ?b	0.19	0.542857143	0.542857143	19	35	35	-1
?a  releconomicaid  ?h  ?h  relngo  ?b   => ?a  embassy  ?b	0.19	0.542857143	0.542857143	19	35	35	-1
?h  commonbloc2  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.18	0.692307692	0.692307692	18	26	26	-1
?h  reldiplomacy  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.17	0.485714286	0.485714286	17	35	35	-1
?h  intergovorgs3  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.16	0.533333333	0.533333333	16	30	30	-1
?h  ngoorgs3  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.16	0.533333333	0.533333333	16	30	30	-1
?h  ngo  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.15	0.535714286	0.535714286	15	28	28	-1
?a  releconomicaid  ?h  ?h  reltreaties  ?b   => ?a  embassy  ?b	0.15	0.5	0.5	15	30	30	-1
?h  boycottembargo  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  attackembassy  ?b  ?a  economicaid  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  exports3  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.13	0.65	0.65	13	20	20	-1
?a  economicaid  ?h  ?h  unoffialacts  ?b   => ?a  embassy  ?b	0.01	0.25	0.25	1	4	4	-1
?h  intergovorgs  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.14	0.466666667	0.466666667	14	30	30	-1
?h  pprotests  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.08	0.8	0.8	8	10	10	-1
?h  independence  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.12	0.52173913	0.52173913	12	23	23	-1
?h  blockpositionindex  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.07	0.5	0.5	7	14	14	-1
?h  accusation  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.07	0.538461538	0.538461538	7	13	13	-1
?a  releconomicaid  ?h  ?h  unweightedunvote  ?b   => ?a  embassy  ?b	0.1	0.5	0.5	10	20	20	-1
?h  officialvisits  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.07	0.7	0.7	7	10	10	-1
?h  negativecomm  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.05	0.714285714	0.714285714	5	7	7	-1
?a  releconomicaid  ?h  ?h  relexports  ?b   => ?a  embassy  ?b	0.11	0.6875	0.6875	11	16	16	-1
?a  releconomicaid  ?h  ?h  weightedunvote  ?b   => ?a  embassy  ?b	0.08	0.470588235	0.470588235	8	17	17	-1
?h  negativebehavior  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.07	0.5	0.5	7	14	14	-1
?h  duration  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.05	0.625	0.625	5	8	8	-1
?a  releconomicaid  ?h  ?h  relstudents  ?b   => ?a  embassy  ?b	0.05	0.454545455	0.454545455	5	11	11	-1
?a  releconomicaid  ?h  ?h  timesincewar  ?b   => ?a  embassy  ?b	0.05	0.5	0.5	5	10	10	-1
?a  releconomicaid  ?h  ?h  violentactions  ?b   => ?a  embassy  ?b	0.04	0.666666667	0.666666667	4	6	6	-1
?h  commonbloc0  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.04	0.5	0.5	4	8	8	-1
?a  releconomicaid  ?h  ?h  treaties  ?b   => ?a  embassy  ?b	0.04	0.333333333	0.333333333	4	12	12	-1
?h  relbooktranslations  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.05	0.5	0.5	5	10	10	-1
?a  releconomicaid  ?h  ?h  students  ?b   => ?a  embassy  ?b	0.05	0.454545455	0.454545455	5	11	11	-1
?h  booktranslations  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.03	0.333333333	0.333333333	3	9	9	-1
?h  militaryalliance  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.03	0.5	0.5	3	6	6	-1
?h  militaryactions  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.03	1	1	3	3	3	-1
?h  nonviolentbehavior  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.05	0.5	0.5	5	10	10	-1
?h  attackembassy  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.02	0.666666667	0.666666667	2	3	3	-1
?h  eemigrants  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.02	0.666666667	0.666666667	2	3	3	-1
?a  releconomicaid  ?h  ?h  reltourism  ?b   => ?a  embassy  ?b	0.02	1	1	2	2	2	-1
?a  releconomicaid  ?h  ?h  tourism  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  dependent  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.02	0.333333333	0.333333333	2	6	6	-1
?a  releconomicaid  ?h  ?h  tourism3  ?b   => ?a  embassy  ?b	0.02	0.5	0.5	2	4	4	-1
?a  releconomicaid  ?h  ?h  unoffialacts  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  expeldiplomats  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.01	0.333333333	0.333333333	1	3	3	-1
?h  emigrants3  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?a  releconomicaid  ?h  ?h  relemigrants  ?b   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?h  lostterritory  ?b  ?a  releconomicaid  ?h   => ?a  embassy  ?b	0.01	0.5	0.5	1	2	2	-1
?a  exportbooks  ?h  ?h  weightedunvote  ?b   => ?a  embassy  ?b	0.2	0.625	0.625	20	32	32	-1
?a  exportbooks  ?h  ?h  intergovorgs  ?b   => ?a  embassy  ?b	0.2	0.606060606	0.606060606	20	33	33	-1
?a  exportbooks  ?h  ?h  intergovorgs3  ?b   => ?a  embassy  ?b	0.17	0.607142857	0.607142857	17	28	28	-1
?h  conferences  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.17	0.586206897	0.586206897	17	29	29	-1
?a  exportbooks  ?h  ?h  ngo  ?b   => ?a  embassy  ?b	0.17	0.566666667	0.566666667	17	30	30	-1
?h  blockpositionindex  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.17	0.607142857	0.607142857	17	28	28	-1
?a  exportbooks  ?h  ?h  tourism  ?b   => ?a  embassy  ?b	0.16	0.695652174	0.695652174	16	23	23	-1
?a  exportbooks  ?h  ?h  timesinceally  ?b   => ?a  embassy  ?b	0.16	0.533333333	0.533333333	16	30	30	-1
?a  exportbooks  ?h  ?h  independence  ?b   => ?a  embassy  ?b	0.16	0.533333333	0.533333333	16	30	30	-1
?h  commonbloc2  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.16	0.666666667	0.666666667	16	24	24	-1
?a  exportbooks  ?h  ?h  unweightedunvote  ?b   => ?a  embassy  ?b	0.15	0.625	0.625	15	24	24	-1
?a  exportbooks  ?h  ?h  reldiplomacy  ?b   => ?a  embassy  ?b	0.14	0.666666667	0.666666667	14	21	21	-1
?h  embassy  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.25	0.625	0.625	25	40	40	-1
?h  commonbloc1  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.23	0.71875	0.71875	23	32	32	-1
?a  exportbooks  ?h  ?h  releconomicaid  ?b   => ?a  embassy  ?b	0.13	0.928571429	0.928571429	13	14	14	-1
?a  exportbooks  ?h  ?h  officialvisits  ?b   => ?a  embassy  ?b	0.13	0.684210526	0.684210526	13	19	19	-1
?a  exportbooks  ?h  ?h  reltourism  ?b   => ?a  embassy  ?b	0.13	0.590909091	0.590909091	13	22	22	-1
?a  exportbooks  ?h  ?h  reltreaties  ?b   => ?a  embassy  ?b	0.12	0.571428571	0.571428571	12	21	21	-1
?a  exportbooks  ?h  ?h  relintergovorgs  ?b   => ?a  embassy  ?b	0.11	0.55	0.55	11	20	20	-1
?h  economicaid  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.11	0.916666667	0.916666667	11	12	12	-1
?a  exportbooks  ?h  ?h  relexportbooks  ?b   => ?a  embassy  ?b	0.1	0.526315789	0.526315789	10	19	19	-1
?a  exportbooks  ?h  ?h  pprotests  ?b   => ?a  embassy  ?b	0.14	0.666666667	0.666666667	14	21	21	-1
?a  exportbooks  ?h  ?h  treaties  ?b   => ?a  embassy  ?b	0.21	0.65625	0.65625	21	32	32	-1
?h  exportbooks  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.1	0.526315789	0.526315789	10	19	19	-1
?a  exportbooks  ?h  ?h  militaryalliance  ?b   => ?a  embassy  ?b	0.1	0.625	0.625	10	16	16	-1
?a  exportbooks  ?h  ?h  negativebehavior  ?b   => ?a  embassy  ?b	0.1	0.5	0.5	10	20	20	-1
?a  exportbooks  ?h  ?h  relexports  ?b   => ?a  embassy  ?b	0.09	0.5625	0.5625	9	16	16	-1
?a  exportbooks  ?h  ?h  relngo  ?b   => ?a  embassy  ?b	0.14	0.608695652	0.608695652	14	23	23	-1
?a  exportbooks  ?h  ?h  negativecomm  ?b   => ?a  embassy  ?b	0.07	0.583333333	0.583333333	7	12	12	-1
?a  exportbooks  ?h  ?h  exports3  ?b   => ?a  embassy  ?b	0.07	0.538461538	0.538461538	7	13	13	-1
?h  accusation  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.06	0.5	0.5	6	12	12	-1
?h  boycottembargo  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.06	0.857142857	0.857142857	6	7	7	-1
?a  exportbooks  ?h  ?h  timesincewar  ?b   => ?a  embassy  ?b	0.1	0.625	0.625	10	16	16	-1
?a  exportbooks  ?h  ?h  ngoorgs3  ?b   => ?a  embassy  ?b	0.1	0.5	0.5	10	20	20	-1
?a  exportbooks  ?h  ?h  nonviolentbehavior  ?b   => ?a  embassy  ?b	0.05	0.555555556	0.555555556	5	9	9	-1
?h  booktranslations  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.04	0.363636364	0.363636364	4	11	11	-1
?h  commonbloc0  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.06	0.4	0.4	6	15	15	-1
?a  exportbooks  ?h  ?h  warning  ?b   => ?a  embassy  ?b	0.03	0.75	0.75	3	4	4	-1
?a  exportbooks  ?h  ?h  relstudents  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?a  exportbooks  ?h  ?h  tourism3  ?b   => ?a  embassy  ?b	0.05	0.454545455	0.454545455	5	11	11	-1
?a  exportbooks  ?h  ?h  militaryactions  ?b   => ?a  embassy  ?b	0.04	0.666666667	0.666666667	4	6	6	-1
?h  emigrants3  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  attackembassy  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.02	1	1	2	2	2	-1
?a  exportbooks  ?h  ?h  relbooktranslations  ?b   => ?a  embassy  ?b	0.03	0.428571429	0.428571429	3	7	7	-1
?a  exportbooks  ?h  ?h  violentactions  ?b   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?h  duration  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.01	0.25	0.25	1	4	4	-1
?h  eemigrants  ?b  ?a  exportbooks  ?h   => ?a  embassy  ?b	0.02	0.4	0.4	2	5	5	-1
?a  exportbooks  ?h  ?h  unoffialacts  ?b   => ?a  embassy  ?b	0.02	1	1	2	2	2	-1
?a  exportbooks  ?h  ?h  students  ?b   => ?a  embassy  ?b	0.02	0.333333333	0.333333333	2	6	6	-1
?h  embassy  ?b  ?a  relexportbooks  ?h   => ?a  embassy  ?b	0.24	0.648648649	0.648648649	24	37	37	-1
?a  relexportbooks  ?h  ?h  treaties  ?b   => ?a  embassy  ?b	0.2	0.689655172	0.689655172	20	29	29	-1
?h  intergovorgs  ?b  ?a  relexportbooks  ?h   => ?a  embassy  ?b	0.19	0.612903226	0.612903226	19	31	31	-1
